domain,conversation_id,cluster_id,quality_score,habit_tags_json,sanitized_task_preview
finance,acs-8bece1f1-afa1-4f3a-bc47-59a9eb2886a8-1,26,0.7477,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]","I didnt lose the card, i just need a new one since this one expired I would like to order a new credit card because my current one has expired it is 6/22/[number] and i used the card yesterday"
finance,acs-79fc1d60-fee8-4d9e-b83a-668efee898fe-1,13,0.7054,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",Yes i should need a new card Someone stolen my credit card Thank you very much
finance,acs-4c9a9ef4-33be-430b-ad70-dfe0a8c85f34-1,10,0.4552,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification""]",Thank you so much for your information.. Thanks for your information.. Have a nice day!
finance,acs-f79c6430-65fe-4c85-9355-2532d55110f1-1,23,0.631,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",I LOST MY CREDIT CARD THANK YOU SO MUCH
finance,acs-9942a4fd-a654-41ba-bc75-0fbbd7e32325-1,1,0.464,"[""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]","HAI, My card missed so please close"
finance,acs-c6f8cbea-958c-4dbe-85ec-3e7381e0b1fe-1,18,0.5529,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification""]","[number] North La Sierra Ave. Moses Lake, WA [number] [number] North La sierra Ave."
finance,acs-e95e59e3-1070-4e0e-a55b-5a2cad9cf198-1,24,0.4873,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",REPORT CREDIT BILL ERROR EXTRA AMOUNT HAS BEEN CHARGED
finance,acs-9498fdbd-87f6-4d56-b590-0b45556bdfa6-1,22,0.6462,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",AND I NEED TO REMOVE THE EXTRA CHARGE FROM MY CREDIT CARD BILL 15/06/[number] AMOUNT OF EXTRA CHARGE $150 THANK YOU SO MUCH
finance,acs-9fe57558-e3c2-4683-83ec-269eebcc2f1f-1,20,0.6404,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",I want to report an error in my credit bill What are the new lower rates in your bank? Can you please remove it?
finance,acs-4b5d0593-9271-4828-a2cc-4d4614af14ef-1,27,0.6375,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",There is an error in my credit card bill nothing else thank you for your help I saw a tv commercial about lower rates is that applicable for me too ?
finance,acs-1714e217-3347-4ac1-bd67-7139abb8a4c5-1,14,0.6937,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation"", ""finance_payment_status_latest_check""]",I LOST MY CREDIT CARD BYE HAVE A NICE DAY
finance,acs-3aca1a66-3ca6-4781-bc25-279b7610c619-1,21,0.531,"[""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]","My credit card got expired today. Could you please help me to order a new one? Superb. Thank you for your help, Sam. Yes. I want a new card."
finance,acs-594dc414-4a54-4206-9c07-fed47884f8f4-1,4,0.6375,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",I NEED TO REMOVE THE EXTRA CHARGE FROM MY CREDIT CARD BILL 16/06/[number] EXTRA CHARGE OF $400 THANK YOU SO MUCH
finance,acs-c9259476-a9f3-4dea-8389-f5f89b8479a7-1,13,0.5602,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",I have received an error in my credit card bill. Can you please help me to remove the chrges I got an erroe of $[number] on 6th may [number]
finance,acs-64ed0b25-d939-49c6-85b9-f9265d54811e-1,20,0.4902,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",i want remove wrong bill credit on my credit card ok thank you
finance,acs-0834c0ea-8eb6-44e1-b43b-69b7467ea707-1,14,0.4669,"[""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",Hi my credit card lost report about it ok thanks bye
finance,acs-af1b60fd-1e4f-4580-8c94-9cdf81e68a2a-1,3,0.4698,"[""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",my credit card was missing
finance,acs-f420d2d1-b24e-4424-bd4e-1d0c4357c605-1,5,0.6908,"[""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation"", ""finance_fee_dispute_evidence_then_case""]",my credit card was lost i need new card hanks for your support .. now i am feeling safe 16th MAY [number] and i filed my complaint
finance,acs-d24da9a8-a01a-483b-8912-774d811e8494-1,0,0.5092,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",u are wrongly charged for me on my card please remove my charges 18th JUNE [number] and charged money is 650$ thanks for your assist
finance,acs-56bfa7d7-5031-423d-bc10-050b04fb6812-1,24,0.6967,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]","REPORT SOME ERROR IN CREDIT BILL NO-56/42 LK NAGER ,KL-46 HAVE A NICE DAY"
finance,acs-41bf39b7-a55b-431c-bd18-98eae98a8a1a-1,20,0.6092,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_payment_status_latest_check""]","287 Beaver Ridge Drive Piqua, OH [number] Thank you very much Thank you very much"
finance,acs-2569b8b2-a627-4e68-a8f0-54b3e22f8411-1,3,0.4048,"[""finance_minimal_pii_secure_verification""]",i want change my addres Thank you very much Thank you very much
finance,acs-4c0c1dc7-428e-493e-b0fc-9de09ed96520-1,24,0.7098,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]","ok and then i want to order a new card as the old one is expired hi, my credit card is lost ok, thank u so much"
finance,acs-363374db-f2c8-46b7-ae00-dc7c8b6e44d3-1,16,0.4552,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification""]","330 1st Road Deerfield, IL [number]"
finance,acs-6c304986-7a24-422d-9685-823d6bcad0e0-1,23,0.4756,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification""]","Thank you very much Have a great day 139 Henry Street Oxnard, CA [number]"
finance,acs-309e7cd6-601e-4463-96e3-e1f1266f8d17-1,14,0.5427,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",My credit card bill shows an error Thank you very much Thank you very much
finance,acs-59734b1a-b0e1-4c14-9363-96ad8321b663-1,5,0.5019,"[""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]","Hi, Please help me out ... My cast was stolen No .. Today I will plan to file the police complaint"
finance,acs-f34dfa2b-82bf-41ea-a4a8-51a41e919c8e-1,8,0.5523,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_payment_status_latest_check""]",Thank you for your help. Alex. Nothing else. Thanks a lot.
finance,acs-7c614178-a46d-4b38-9f19-d0f41c67a43e-1,21,0.4902,"[""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",my credit card was expiry i want apply new card ok thank yoou
finance,acs-91b89c5f-212b-44d3-9c2b-23e4ced48d7f-1,10,0.7273,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]","Actually , I have an error on my credit card. thanking you very much for your help. so kindly resolve this issue."
finance,acs-76fc778a-4f1e-4f6a-be03-4621749e0b5b-1,11,0.5333,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",I want check my account balance Thank you very much
finance,acs-87cbb9a4-8ed6-4932-9e28-115c36a3180b-1,29,0.6331,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",I NEED TO REMOVE THE EXTRA CHARGE FROM MY A/C 19/06/[number] EXTRA CHARGE OF $100 NO - 96/74 BEN ROAD CH - 11
finance,acs-35d7a98c-feb4-4271-9f35-6e8839d11677-1,17,0.6194,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_fee_dispute_evidence_then_case""]",i have error in last month credit statement 34 CHOLAN STREET VIDHYA NAGAR SALEM
finance,acs-45ebb770-9db5-4c92-9755-d13557373844-1,8,0.5071,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_payment_status_latest_check""]",NO-96/85 LK PILLO MINEN-45
finance,acs-d7542cbb-d6ce-47f8-9372-91621a773cb7-1,5,0.62,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",You wrongly charged there was a problem in bill so p[lease cancel charged money from my account company's new lower rates you saw in a commercial are available ? well ok... thanks for your support
finance,acs-addd95c1-1b49-47a3-84ce-fc64d4144fd5-1,26,0.4683,"[""finance_minimal_pii_secure_verification"", ""finance_payment_status_latest_check""]",THANK YOU SO MUCH NO - 856/875 HIMALAYA ROAD CH - 98
finance,acs-fa20201d-7f68-422c-9303-e08d1519238e-1,16,0.8031,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",i have error in card for that u have charged wrongly please romove charges i have started new company new lower rates you saw in a commercial are available to me thanks you so much
finance,acs-8ecb6bfb-1b86-4bd8-8760-386d5828e314-1,29,0.6092,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",I LOST MY CARD
finance,acs-075017b3-065a-4008-a29b-643f41eb5420-1,23,0.3319,"[""finance_credit_loan_cautious_no_commitment""]",i have visited the bank website there is no information regarding the educational loan can i visit the bank i need education loan
finance,acs-236e98c1-f5b5-4e68-b4b6-cb543a34129e-1,23,0.5631,"[""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",Someone stolen my credit card Thank you very much Thank you very much
finance,acs-d7867f73-c34f-4aa7-a34f-11ad30c2c07e-1,9,0.4669,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]","HAI, SOme amount debited my card without reason so please remove"
finance,acs-a3df93d3-10fa-41e9-8fc4-d553c4454db1-1,14,0.7046,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]","I have got a wrong charge in my creditcard bill for last month and i would like some help identifying and removing this mistake please. Sure, it was 24th of may at 5:25 pm Pacific time, the amount is $29 and it was for a purchase of a weird item i never bought. Thank you very much! i'll be waiting f"
finance,acs-adcb4e9e-3b6e-467d-9817-cf4ed650df8b-1,6,0.4581,"[""finance_minimal_pii_secure_verification"", ""finance_payment_status_latest_check""]","nari jack and [number] [number] lyme dr., Naravay [number]"
finance,acs-5bd7d8b3-7b08-409c-838e-73fbd3fa69fe-1,18,0.62,"[""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",AND I NEED TO MAKE A NEW ONE THANKS FOR THE HELP NKS FOR THE HELP
finance,acs-1f51d277-f7e2-41e6-9335-5eb5c2a138fb-1,14,0.5427,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",SOME ERROR IN CREDIT BILL
finance,acs-bf8332d6-ea04-4712-bf0b-cf581f5f94e7-1,24,0.7433,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",I lost my credit card last night oh sorry i gave you the wrong number of the credit card i have not filled the report to the police
finance,acs-c527175b-2929-4ea0-8a90-d9178a9d793c-1,14,0.736,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]","i want remove extra charge on my credit card thank you so much for your help 32 W. Indian Spring Dr. Lawndale, CA [number]"
finance,acs-36cc1708-19e7-4ab5-96b5-8be1973407c9-1,20,0.6908,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",I lost my credit card please help me Thank you very much Have a great day '
finance,acs-1448d2c6-4768-4e8d-8128-10d70c86c34f-1,4,0.8469,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case"", ""finance_payment_status_latest_check""]",u have charged 200 $ for on my card but its was error in my bill kindly return that money to my account okey .. u did well thank u so much for your kind ino company's new lower rates you saw in a commercial are available ?
finance,acs-eaf46a0d-861e-412b-81f4-9f68663923be-1,9,0.5135,"[""finance_minimal_pii_secure_verification"", ""finance_payment_status_latest_check""]","[number] Buckingham Ave. Arlington Heights, IL [number] Thank you very much Thank you very much"
finance,acs-4d7b7361-e1fb-4389-a5d7-090d8e26178a-1,13,0.561,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_fee_dispute_evidence_then_case""]",hi i would like to report credit card bill statement thank you bye
finance,acs-08c7c3ed-6c10-4e41-8a8a-f78de69876d7-1,7,0.6885,"[""finance_fee_dispute_evidence_then_case"", ""finance_credit_loan_cautious_no_commitment""]",yes i have visited the bank website there is no information regarding educational loan can i visit the bank at 10.00 AM .can i meet the educational loan employee can i visit the bank more details
finance,acs-e48950a0-496a-4b43-8c3b-0dea1c5fa554-1,28,0.6375,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",I NEED TO REMOVE THE EXTRA CHARGE FROM MY CREDIT CARD BILL THANK YOU SO MUCH NO - 98/85 LEO ROAD CH - 88
finance,acs-1650e011-7ed2-456c-bd5c-9014abc675e7-1,15,0.4888,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",i have problem last month credit card extra charges good to talk with you. Good bye
finance,acs-abe2d0a8-8d2a-4894-8cff-46a47f8f8c1a-1,23,0.86,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]","no i have no time to make complain in police station, will you block at your end, issue new one hi i have lost my credit card today Sam, please understand the situation, i didn't ask for new card, please block the card and will complain today"
finance,acs-699ec85c-f8c8-4ae5-86fd-cfbb38755ba4-1,17,0.4552,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",REPORT ERROR IN CREDIT CARD
finance,acs-127b5e3b-2e2a-4c1e-970d-95e04b7e10f2-1,23,0.5727,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",I LOST MY CREDIT CARD THANK YOU SO MUCH
finance,acs-529b52c6-f340-4faf-8620-f80f1d57d89c-1,12,0.429,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",report error in credot cars date 10 jime charfgd 500 dollars
finance,acs-370e601d-d360-41ec-817a-8af93b52b724-1,23,0.5631,"[""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",Someone stolen my credit card Thank you very much Thank you very much
finance,acs-14a4530d-fdb9-4b31-a305-e20aea0f536b-1,0,0.4698,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]","hai,Some amount debit my card without reason so remove the amount 17th june and 68$"
finance,acs-96e8bb7f-2363-4bf2-8c9f-77bc79c97397-1,9,0.5873,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",I lost my credit card Thank you very much
finance,acs-3a960073-25ca-4ef1-824b-cfaf766e55a1-1,9,0.5456,"[""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",Someone stolen my credit card Thank you very much
finance,acs-024a0b91-98cb-454e-ae04-20e3a071e53b-1,0,0.5115,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",I want check account balance
finance,acs-c3d532f5-cdb9-44f1-9bec-538bfa671021-1,27,0.7594,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",May i know bank's routing number for International Transfer? can you please check balance of another account i want to check my account balances
